time,iowait,busy,hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime,MaxDelays,ER_118010161_1212,ER_412020474_0,ER_412020002_52442,ER_118010103_0,ER_0_59090795,ER_118013201_25286,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),E_OnlineVoiceEvent,E_OnlineGprsEvent,DiamBalanceQueryEvent,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013105_536,ER_118013107_145,ER_0_221059,ER_118010202_51548,ER_118013201_1012,ER_118010106_0,ER_118013013_5101,SuccessRate(%),hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013972_9123,ER_118013105_21604,ER_118013106_248,ER_118013107_0,ER_412020002_0,ER_0_4983593,ER_118010103_0,ER_118010202_141586,ER_118013201_2323,ER_118013004_8,ER_412220053_0,ER_118010106_159,ER_118013013_0,SuccessRate
1480553820,2.21,22.93,1591,1591,29569,29573,1682,1681,0,0,32842,33,32812,547,26,7,63,6,0,19,0,37513,13,71,71,71,0,71,1,1,26,71,0,40,0,82,82,82,17,65,1,1,6,47,0,0,50,17,0,0,0,74.63,191,191,100,100,157,158,0,0,448,30,419,7,3,6,52,0,5,0,0,0,419,0,25,0,0,0,0,0,93.32
1480553880,2.25,23.52,1633,1633,29737,29735,1709,1709,0,0,33079,34,33043,551,27,7,59,2,0,28,0,37832,9,79,79,79,0,79,1,1,26,43,0,23,0,90,90,90,22,68,1,1,6,47,0,0,50,20,0,0,0,71.43,161,161,77,77,164,164,0,0,402,11,391,6,2,6,27,1,0,0,0,0,391,0,10,0,0,0,0,0,97.26
1480553940,2.25,24,1577,1577,30464,30462,1770,1771,0,0,33811,32,33778,563,26,7,67,0,0,31,0,38595,7,78,78,78,0,78,1,1,26,51,0,,0,86,86,86,14,72,1,1,7,38,0,0,52,12,0,0,1,80,174,174,92,92,140,140,0,0,406,14,392,6,2,6,55,1,3,0,0,0,392,0,10,0,0,0,0,0,96.55
1480554000,2.22,24.89,1535,1535,30286,30289,1678,1678,0,0,33499,43,33459,558,25,7,60,0,0,37,0,38211,13,73,73,73,0,73,1,1,26,55,0,11,0,85,85,85,17,68,1,1,6,10,1,0,50,15,0,0,0,75.76,143,143,78,78,130,130,0,0,351,13,338,5,2,6,51,0,1,0,0,0,338,0,12,0,0,0,0,0,96.3
1480554060,2.23,23.98,1535,1535,30168,30169,1610,1609,0,0,33313,50,33263,555,25,7,64,0,0,34,0,38033,22,65,65,65,0,65,1,1,26,74,0,26,0,79,79,79,10,69,1,1,7,46,0,0,47,9,0,0,0,83.93,163,163,96,96,149,149,0,0,408,19,389,6,2,6,12,1,1,0,0,0,389,0,17,0,0,0,0,0,95.34
1480554120,0.26,21.92,1523,1523,30107,30106,1671,1672,0,0,33301,43,33258,555,25,7,61,0,0,38,0,37953,10,72,72,72,0,72,1,1,26,56,0,16,0,75,75,75,17,58,1,1,6,20,1,0,39,11,0,0,1,75,164,164,74,74,153,153,0,0,391,26,365,6,2,6,53,2,1,0,0,0,365,0,23,0,0,0,0,0,93.35
1480554180,0.23,21.29,1464,1463,29663,29662,1607,1605,0,0,32734,26,32704,545,24,7,62,0,0,21,0,37364,11,72,72,72,0,72,1,1,24,44,4,4,0,81,81,81,15,66,1,1,5,9,1,0,44,12,0,0,1,75.86,146,146,96,96,129,129,0,0,371,17,354,6,2,6,47,1,2,0,0,0,354,0,14,0,0,0,0,0,95.42
1480554240,0.31,21.38,1501,1502,29752,29751,1584,1586,0,0,32837,44,32795,547,25,7,58,3,0,31,0,37442,16,66,66,66,0,66,1,1,27,52,0,16,0,73,73,73,23,50,1,1,6,11,0,0,33,22,0,0,0,60,142,142,73,73,137,137,0,0,352,7,345,5,2,6,28,0,2,0,0,0,345,0,5,0,0,0,0,0,98.01
1480554300,0.29,21.52,1481,1481,29433,29436,1663,1663,0,0,32577,35,32545,542,24,7,107,3,0,29,0,37226,10,60,60,60,0,60,1,1,26,48,0,,1,82,82,82,28,54,1,1,5,11,0,0,36,22,0,0,1,61.02,153,153,77,77,140,140,0,0,370,12,358,6,2,6,84,1,1,0,0,0,358,0,10,0,0,0,0,0,96.76
1480554360,2.33,23.06,1550,1550,29470,29468,1747,1747,0,0,32767,29,32736,546,25,7,58,0,0,23,0,37350,13,58,58,58,0,58,0,0,28,34,0,10,0,86,86,86,19,67,1,1,6,12,0,0,47,19,0,0,0,71.21,155,155,78,78,131,131,0,0,364,14,350,6,2,6,45,0,1,0,0,0,350,0,13,0,0,0,0,0,96.15
1480554420,2.25,23.59,1514,1514,29041,29038,1639,1639,0,0,32194,41,32150,536,25,7,60,2,0,29,0,36734,16,72,72,72,0,72,1,1,27,48,4,7,0,86,86,86,26,60,1,1,6,10,1,0,40,23,0,0,1,61.54,153,153,72,72,144,144,0,0,369,24,345,6,2,6,24,1,8,0,0,0,345,0,15,0,0,0,0,0,93.5
1480554480,2.23,23,1487,1486,28942,28944,1638,1638,0,0,32067,44,32024,534,24,7,71,0,0,41,0,36583,10,66,66,66,0,66,1,1,26,53,15,0,0,69,69,69,20,49,1,1,7,54,1,0,32,18,0,0,0,62.75,145,145,79,79,112,112,0,0,336,15,321,5,2,6,12,1,4,0,0,0,321,0,10,0,0,0,0,0,95.54
1480554540,2.22,22.59,1671,1672,28579,28579,1771,1771,0,0,32021,48,31974,533,27,7,56,5,0,29,0,36546,15,70,70,70,0,70,1,1,23,55,5,,0,84,84,84,21,63,1,1,6,54,0,0,40,18,0,0,0,68.97,149,149,99,99,141,141,0,0,389,17,372,6,2,6,47,0,0,0,0,0,372,0,17,0,0,0,0,0,95.63
1480554600,2.62,25.21,1632,1632,28618,28619,1704,1704,0,0,31954,32,31923,532,27,7,55,1,0,30,0,36498,10,58,58,58,0,58,0,0,25,64,0,32,0,72,72,72,19,53,1,1,6,8,0,0,34,16,0,0,2,65.38,132,132,75,75,123,123,0,0,330,18,312,5,2,6,28,0,4,0,0,0,312,0,14,0,0,0,0,0,94.55
1480554660,0.45,20.26,1554,1553,28841,28842,1698,1698,0,0,32093,35,32058,534,25,7,57,0,0,25,0,36593,14,58,58,58,0,58,0,0,26,74,0,,2,61,61,61,15,46,1,1,6,14,0,0,27,14,0,0,1,64.29,152,152,86,86,129,129,0,0,367,20,347,6,2,6,27,1,0,0,0,0,347,0,19,0,0,0,0,0,94.55
1480554720,0.25,20.48,1503,1504,28528,28525,1621,1621,0,0,31652,38,31612,527,25,7,58,0,0,25,0,36161,16,63,63,63,0,63,1,1,25,43,4,13,0,68,68,68,24,44,1,1,6,11,1,0,31,21,0,0,1,57.41,178,178,87,87,140,140,0,0,405,23,382,6,2,6,37,0,1,0,0,0,382,0,22,0,0,0,0,0,94.32
1480554780,0.23,20.31,1458,1458,28561,28562,1547,1547,0,0,31566,37,31530,526,24,7,57,0,0,26,0,36001,13,52,52,52,0,52,0,0,25,50,0,7,0,69,69,69,16,53,1,1,6,48,0,0,29,15,1,0,0,64.44,138,138,81,81,132,132,0,0,351,15,336,5,2,6,11,1,7,0,0,0,336,0,7,0,0,0,0,0,95.73
1480554840,0.32,20.86,1472,1472,29127,29129,1513,1513,0,0,32112,36,32078,535,24,7,65,0,0,29,0,36666,13,57,57,57,0,57,0,0,25,58,0,44,1,65,65,65,12,53,1,1,6,11,0,0,37,11,0,0,1,75.51,139,139,80,80,140,140,0,0,359,11,348,5,2,6,43,1,2,0,0,0,348,0,8,0,0,0,0,0,96.94
1480554900,1.87,22.22,1427,1427,29012,29011,1582,1582,0,0,32021,44,31976,533,23,7,57,0,0,34,0,36535,12,56,56,56,0,56,0,0,25,47,11,39,0,60,60,60,14,46,1,1,5,8,0,0,29,12,0,0,1,69.05,150,150,84,84,137,137,0,0,371,14,357,6,2,6,48,1,4,0,0,0,357,0,9,0,0,0,0,0,96.23
1480554960,2.28,22.76,1500,1500,28879,28880,1576,1575,0,0,31955,40,31915,532,25,7,59,1,0,34,0,36488,12,58,58,58,0,58,0,0,27,39,0,38,0,66,66,66,14,52,1,1,6,9,0,0,29,12,0,0,0,70.73,148,148,67,67,123,123,0,0,338,26,312,5,2,5,9,3,1,0,0,0,312,0,22,0,0,0,0,0,92.31
1480555020,2.19,22.64,1468,1467,28696,28693,1531,1531,0,0,31695,41,31650,528,24,7,57,5,0,31,0,36128,11,76,76,76,0,76,1,1,26,49,12,35,2,72,72,72,20,52,1,1,6,9,0,0,32,18,0,0,1,62.75,142,142,77,77,113,112,0,0,332,17,314,5,2,6,11,0,2,0,0,0,314,0,15,0,0,0,0,0,94.86
1480555080,2.25,21.92,1419,1420,28480,28481,1535,1536,0,0,31434,32,31405,523,23,7,55,0,0,23,0,35940,12,57,57,57,0,57,0,0,23,39,14,19,1,84,84,84,33,51,1,1,7,11,2,0,35,28,0,0,1,53.03,145,145,82,82,122,123,0,0,349,23,327,5,2,6,11,1,1,0,0,0,327,0,19,2,0,0,0,0,93.43
1480555140,2.42,25.03,1409,1408,28879,28883,1529,1529,0,0,31817,26,31794,530,23,7,59,0,0,21,0,36305,11,46,46,46,0,46,0,0,24,48,0,34,0,74,74,74,27,47,1,1,6,9,0,0,33,23,0,0,1,57.89,135,135,79,79,128,128,0,0,342,20,322,5,2,6,11,1,1,0,0,0,322,0,18,0,0,0,0,0,94.15
1480555200,1.62,23.89,1467,1467,28298,28294,1648,1648,0,0,31413,38,31371,523,24,7,65,0,0,32,0,35899,10,57,57,57,0,57,0,0,26,50,3,,0,60,60,60,19,41,1,1,6,10,0,0,32,18,0,0,0,64,145,145,75,75,109,109,0,0,329,21,308,5,2,6,41,1,3,0,0,0,308,0,17,0,0,0,0,0,93.62
1480555260,1.04,22.92,1459,1460,28287,28289,1647,1647,0,0,31393,32,31364,523,24,7,56,2,0,27,0,35797,11,50,50,50,0,50,0,0,30,63,5,0,0,49,49,49,18,31,0,0,6,12,0,0,22,15,0,0,1,57.89,147,147,75,75,144,144,0,0,366,17,349,6,2,6,48,1,1,0,0,0,349,0,15,0,0,0,0,0,95.36
1480555320,1.12,20.83,1421,1420,28061,28054,1691,1691,0,0,31173,39,31126,519,23,7,64,4,0,27,0,35575,12,55,55,55,0,55,0,0,24,41,0,,0,61,61,61,17,44,1,1,5,9,0,0,27,16,0,0,0,62.79,134,134,76,76,115,115,0,0,325,24,301,5,2,6,10,0,4,0,0,0,301,0,20,0,0,0,0,0,92.62
1480555380,0.33,19.64,1448,1449,27984,27991,1541,1541,0,0,30973,42,30939,516,24,7,60,0,0,31,0,35363,14,58,58,58,0,58,0,0,25,43,0,2,0,69,69,69,21,48,1,1,6,18,0,0,29,19,0,0,1,59.18,128,128,73,73,106,106,0,0,307,10,297,5,2,6,10,1,1,0,0,0,297,0,8,0,0,0,0,0,96.74
1480555440,1.44,22.15,1392,1392,28040,28039,1510,1510,0,0,30942,39,30902,515,23,7,62,0,0,34,0,35291,10,45,45,45,0,45,0,0,27,46,0,2,0,61,61,61,12,49,1,1,5,10,0,0,35,10,0,0,1,76.09,118,118,66,66,117,117,0,0,301,11,290,5,1,6,52,1,1,0,0,0,290,0,9,0,0,0,0,0,96.35
1480555500,2.28,22.42,1406,1406,27949,27946,1543,1543,0,0,30898,31,30864,514,23,7,67,0,0,27,0,35260,11,65,65,65,0,65,1,1,26,47,2,14,0,75,75,75,20,55,1,1,6,13,0,0,25,19,0,0,1,55.56,125,125,82,82,106,106,0,0,313,19,294,5,2,6,27,2,6,0,0,0,294,0,10,1,0,0,0,0,93.93
1480555560,2.4,22.35,1401,1401,28212,28214,1475,1475,0,0,31088,32,31058,518,23,7,58,0,0,26,0,35474,10,52,52,52,0,52,0,0,26,42,11,14,1,63,63,63,13,50,1,1,6,9,0,0,28,11,0,0,1,70,117,117,66,66,110,110,0,0,293,15,278,4,1,6,55,2,1,0,0,0,278,0,12,0,0,0,0,0,94.88
1480555620,2.24,22.22,1393,1393,27861,27865,1496,1496,0,0,30750,24,30730,512,23,7,55,0,0,21,0,35127,7,62,62,62,0,62,1,1,25,64,7,35,0,69,69,69,25,44,1,1,6,8,1,0,26,24,0,0,0,50.98,140,140,75,75,121,121,0,0,336,10,326,5,2,6,29,1,2,0,0,0,326,0,7,0,0,0,0,0,97.02
1480555680,2.26,22.78,1382,1382,27554,27552,1589,1589,0,0,30525,35,30488,508,23,7,67,0,0,25,0,34862,12,54,54,54,0,54,0,0,25,56,1,,0,62,62,62,24,38,1,1,5,12,0,0,23,23,0,0,1,48.94,135,135,59,59,127,127,0,0,321,9,312,5,2,6,9,0,0,0,0,0,312,0,9,0,0,0,0,0,97.2
1480555740,0.93,20.55,1365,1365,28090,28090,1493,1493,0,0,30948,45,30903,515,22,7,56,5,0,35,0,35359,12,52,52,52,0,52,0,0,24,45,0,10,0,58,58,58,19,39,0,0,6,8,0,0,18,19,0,0,0,48.65,130,130,67,67,128,128,0,0,325,12,313,5,2,6,11,1,2,0,0,0,313,0,8,1,0,0,0,0,96.31
1480555800,0.34,20.15,1384,1384,28442,28439,1592,1592,0,0,31418,40,31375,523,23,7,57,1,0,30,0,35922,13,57,57,57,0,57,0,0,26,59,11,,1,47,47,47,12,35,0,0,6,10,1,0,20,9,0,0,0,66.67,136,136,58,58,122,122,0,0,316,14,302,5,2,6,51,0,2,0,0,0,302,0,12,0,0,0,0,0,95.57
1480555860,0.26,20.52,1411,1411,28661,28660,1763,1763,0,0,31835,26,31808,530,23,7,108,0,0,24,0,36272,7,53,52,53,0,52,0,0,26,47,0,,0,45,45,45,17,28,0,0,6,16,1,0,12,14,0,0,1,42.86,115,115,50,50,125,125,0,0,290,13,277,4,1,7,11,0,1,0,0,0,277,0,12,0,0,0,0,0,95.52
1480555920,0.32,19.03,1318,1318,27075,27076,1565,1565,0,0,29958,32,29927,499,21,7,116,0,0,30,0,34098,8,39,40,39,0,40,0,0,29,43,0,3,1,49,49,49,16,33,0,0,6,10,0,0,15,15,0,0,1,48.39,114,114,62,62,95,95,0,0,271,15,256,4,1,5,12,0,3,0,0,0,256,0,12,0,0,0,0,0,94.46
1480555980,0.48,20.36,1325,1325,26947,26950,1457,1457,0,0,29729,27,29705,495,22,7,112,1,0,19,0,34066,12,47,47,47,0,47,0,0,26,66,0,5,0,67,67,67,23,44,1,1,6,8,0,0,25,23,0,0,0,52.08,105,105,50,50,83,83,0,0,238,20,218,3,1,6,10,0,4,0,0,0,218,0,16,0,0,0,0,0,91.6
1480556040,2.26,22.15,1348,1348,27858,27858,1426,1426,0,0,30632,36,30596,510,22,7,61,4,0,26,0,34927,11,53,53,53,0,53,0,0,28,53,0,7,0,58,58,58,24,34,0,0,6,9,0,0,25,24,0,0,0,51.02,111,111,51,51,92,92,0,0,254,16,238,4,1,6,13,0,1,0,0,0,238,0,15,0,0,0,0,0,93.7
1480556100,2.23,21.57,1354,1354,27406,27408,1439,1439,0,0,30199,36,30165,503,22,7,61,4,0,29,0,34487,11,43,43,43,0,43,0,0,25,67,9,7,0,52,52,52,19,33,0,0,6,9,1,0,18,17,0,0,1,48.65,130,130,64,64,103,103,0,0,297,15,282,4,2,6,12,0,6,0,0,0,282,0,9,0,0,0,0,0,94.95
1480556160,2.21,21.42,1330,1330,27410,27406,1421,1421,0,0,30161,27,30130,502,22,7,93,1,0,17,0,34434,10,38,38,38,0,38,0,0,27,50,6,18,0,57,57,57,16,41,0,0,6,10,1,0,33,14,0,0,0,68.75,109,109,56,56,100,100,0,0,265,11,254,4,1,6,10,0,3,0,0,0,254,0,8,0,0,0,0,0,95.85
1480556220,2.25,21.48,1291,1291,27380,27380,1368,1368,0,0,30039,46,29993,500,21,7,53,0,0,35,0,34282,15,39,39,39,0,39,0,0,26,41,0,40,0,62,62,62,20,42,1,1,7,34,0,0,23,17,0,0,2,54.76,91,91,61,61,89,89,0,0,241,16,225,4,1,6,48,0,3,0,0,0,225,0,12,1,0,0,0,0,93.36
1480556280,1.73,21.81,1321,1321,27375,27376,1403,1403,0,0,30099,35,30065,501,22,7,56,0,0,27,0,34357,11,48,48,48,0,48,0,0,25,66,0,8,1,65,65,65,15,50,1,1,5,8,2,0,32,10,0,0,1,71.11,119,119,59,59,99,99,0,0,277,12,265,4,1,6,11,1,3,0,0,0,265,0,8,0,0,0,0,0,95.67
1480556340,0.26,19.46,1349,1349,27632,27632,1427,1427,0,0,30408,44,30364,506,22,7,56,1,0,37,0,34732,10,39,39,39,0,39,0,0,26,39,8,31,0,53,53,53,15,38,0,0,6,10,0,0,30,13,0,0,0,69.77,118,118,51,51,103,103,0,0,272,15,257,4,1,6,9,0,2,0,0,0,257,0,13,0,0,0,0,0,94.49
1480556400,0.31,20.02,1503,1503,27572,27572,1555,1555,0,0,30630,36,30594,510,25,7,58,1,0,23,0,34977,15,22,22,22,0,22,0,0,27,43,1,32,1,78,78,78,16,62,1,1,6,10,0,0,42,14,0,0,1,73.68,93,93,50,50,88,88,0,0,231,14,217,3,1,6,37,2,2,0,0,0,217,0,10,0,0,0,0,0,93.94
1480556460,0.26,20.2,1543,1543,27636,27631,1541,1541,0,0,30720,33,30682,512,25,7,60,3,0,26,0,35027,11,41,41,41,0,41,0,0,29,48,8,40,0,45,45,45,15,30,0,0,6,9,0,0,21,15,0,0,0,58.33,109,109,58,58,88,88,0,0,255,13,242,4,1,6,41,1,1,0,0,0,242,0,11,0,0,0,0,0,94.9
1480556520,0.28,19.64,1415,1415,27173,27180,1494,1494,0,0,30082,40,30049,501,23,7,59,3,0,31,0,34311,13,31,31,31,0,31,0,0,29,58,11,12,1,72,72,72,20,52,1,1,6,42,0,0,38,19,0,0,1,65.52,99,99,54,54,96,96,0,0,249,10,239,4,1,6,14,0,1,0,0,0,239,0,9,0,0,0,0,0,95.98
1480556580,1.66,21.15,1392,1391,27082,27079,1492,1492,0,0,29966,31,29931,499,23,7,60,0,0,25,0,34224,15,40,40,40,0,40,0,0,26,50,0,48,0,61,61,61,18,43,1,1,5,21,0,0,30,14,0,0,0,68.18,111,111,57,57,98,98,0,0,266,20,246,4,1,6,44,3,2,0,0,0,246,0,15,0,0,0,0,0,92.48
1480556640,2.19,22.36,1343,1344,27643,27643,1453,1453,0,0,30439,31,30409,507,22,7,58,0,0,30,0,34756,9,41,41,41,0,41,0,0,25,44,0,30,0,64,64,64,23,41,1,1,5,10,1,0,25,19,0,0,0,55.56,118,118,54,54,91,91,0,0,263,16,247,4,1,6,52,1,0,0,0,0,247,0,15,0,0,0,0,0,93.92
1480556700,2.16,21.5,1322,1322,27568,27567,1352,1352,0,0,30242,40,30201,504,22,7,55,0,0,31,0,34469,11,52,52,52,0,52,0,0,30,79,4,32,0,53,53,53,12,41,0,0,5,10,1,0,24,9,0,0,1,68.57,116,116,52,52,91,91,0,0,259,15,244,4,1,6,11,0,1,0,0,0,244,0,14,0,0,0,0,0,94.21
1480556760,2.33,22.11,1332,1332,27582,27585,1434,1434,0,0,30348,31,30320,505,22,7,65,1,0,22,0,34717,13,40,40,40,0,40,0,0,25,38,7,9,0,48,48,48,14,34,0,0,6,10,0,0,18,14,0,0,0,56.25,102,102,49,49,104,104,0,0,255,11,244,4,1,6,12,0,0,0,0,0,244,0,11,0,0,0,0,0,95.69
1480556820,2.26,21.81,1339,1339,27571,27569,1398,1398,0,0,30308,44,30262,505,22,7,61,5,0,36,0,34484,8,52,52,52,0,52,0,0,27,51,7,21,1,58,58,58,18,40,0,0,6,9,1,0,22,17,0,0,0,55,111,111,50,50,92,92,0,0,253,15,238,4,1,6,57,2,1,0,0,0,238,0,10,2,0,0,0,0,94.07
1480556880,0.74,19.32,1348,1348,26920,26918,1417,1417,0,0,29685,39,29644,494,22,7,65,0,0,30,0,33928,16,47,47,47,0,47,0,0,23,40,6,14,0,61,61,61,18,43,1,1,5,9,0,0,30,16,0,0,0,65.22,109,109,62,62,99,99,0,0,270,18,252,4,1,6,13,0,2,0,0,0,252,0,16,0,0,0,0,0,93.33
1480556940,0.27,19.17,1324,1324,27325,27329,1370,1370,0,0,30019,36,29987,500,22,7,58,0,0,26,0,34224,15,38,38,38,0,38,0,0,31,57,0,20,0,46,46,46,15,31,0,0,6,10,0,0,24,15,0,0,0,61.54,124,124,50,50,103,103,0,0,277,20,257,4,2,6,13,2,1,0,0,0,257,0,14,3,0,0,0,0,92.78
1480557000,0.35,19.56,1292,1292,26900,26899,1358,1358,0,0,29550,35,29514,492,21,7,65,0,0,30,0,33771,9,32,32,32,0,32,0,0,31,92,0,32,0,46,46,46,14,32,0,0,5,9,0,0,22,13,0,0,1,61.11,104,104,54,54,94,94,0,0,252,8,244,4,1,6,51,1,1,0,0,0,244,0,5,1,0,0,0,0,96.83
1480557060,0.26,19.13,1299,1299,26902,26903,1389,1389,0,0,29590,39,29552,493,21,7,59,0,0,29,0,33750,14,36,36,36,0,36,0,0,24,35,0,32,0,62,62,62,20,42,1,1,7,10,0,0,27,19,0,0,0,58.7,105,105,52,52,90,90,0,0,247,9,238,4,1,6,44,2,3,0,0,0,238,0,4,0,0,0,0,0,96.36
1480557120,0.32,19.55,1326,1326,26939,26938,1384,1384,0,0,29649,31,29617,494,22,7,61,0,0,29,0,33805,13,32,32,32,0,32,0,0,27,44,0,30,0,47,47,47,13,34,0,0,6,10,0,0,23,10,0,0,0,69.7,116,116,65,65,110,110,0,0,291,11,280,4,1,6,26,1,3,0,0,0,280,0,7,0,0,0,0,0,96.22
1480557180,2.17,20.81,1249,1249,26661,26658,1346,1346,0,0,29256,35,29218,487,20,7,54,0,0,26,0,33388,15,34,34,34,0,34,0,0,27,64,0,35,1,40,40,40,11,29,0,0,7,50,0,0,22,10,0,0,0,68.75,107,107,48,48,117,117,0,0,272,18,254,4,1,6,23,2,3,0,0,0,254,0,13,0,0,0,0,0,93.38
1480557240,2.25,22.05,1301,1300,26620,26623,1336,1336,0,0,29257,44,29215,487,21,7,60,5,0,33,0,33394,10,40,40,40,0,40,0,0,23,41,10,30,0,48,48,48,19,29,0,0,6,9,0,0,20,19,0,0,0,51.28,117,117,46,46,91,91,0,0,254,9,245,4,1,6,37,1,3,0,0,0,245,0,5,0,0,0,0,0,96.46
1480557300,4.16,26.44,1270,1271,26890,26892,1339,1339,0,0,29499,30,29472,491,21,7,57,1,0,24,0,33706,8,29,28,29,0,28,0,0,24,47,7,37,0,47,47,47,18,29,0,0,5,9,0,0,18,18,0,0,0,50,111,111,45,45,97,97,0,0,253,11,242,4,1,6,11,0,2,0,0,0,242,0,9,0,0,0,0,0,95.65
1480557360,4.66,26.37,1338,1338,26779,26777,1388,1388,0,0,29505,36,29467,491,22,7,55,0,0,28,0,33660,12,30,31,30,0,31,0,0,24,53,8,23,0,55,55,55,25,30,0,0,6,8,2,0,17,22,0,0,1,40.48,102,102,46,46,85,85,0,0,233,10,223,3,1,5,12,0,1,0,0,0,223,0,9,0,0,0,0,0,95.71
1480557420,3.05,24.81,1259,1258,26631,26632,1355,1355,0,0,29245,34,29211,487,20,7,69,0,0,27,0,33397,12,34,34,34,0,34,0,0,23,38,0,22,0,54,54,54,26,28,0,0,7,52,0,0,19,25,0,0,0,43.18,98,98,52,52,90,90,0,0,240,13,227,4,1,6,30,0,1,0,0,0,227,0,12,0,0,0,0,0,94.58
1480557480,2.11,23.39,1294,1295,26539,26538,1319,1319,0,0,29152,31,29121,485,21,7,55,0,0,26,0,33272,12,32,32,32,0,32,0,0,24,45,9,41,0,75,75,75,38,37,1,1,5,9,2,0,23,36,0,0,0,37.7,100,100,46,46,90,90,0,0,236,17,219,3,1,6,41,2,2,0,0,0,219,0,13,0,0,0,0,0,92.8
1480557540,0.79,21.67,1301,1301,26797,26797,1352,1352,0,0,29450,45,29405,490,21,7,56,6,0,30,0,33638,11,38,38,38,0,38,0,0,23,47,0,39,0,59,59,59,25,34,0,0,6,9,0,0,24,24,0,0,1,48.98,83,83,40,40,81,81,0,0,204,15,189,3,1,6,10,2,0,1,0,0,189,0,12,0,0,0,0,0,92.65
1480557600,2.44,25.07,1252,1250,27278,27279,1380,1380,0,0,29910,31,29878,498,20,7,64,0,0,23,0,34130,11,32,32,32,0,32,0,0,25,42,0,5,0,49,49,49,20,29,0,0,7,42,0,0,18,18,0,0,0,48.65,84,84,44,44,75,75,0,0,203,8,195,3,1,6,12,2,2,0,0,0,195,0,4,0,0,0,0,0,96.06
1480557660,2.92,24.28,1245,1246,26850,26848,1374,1374,0,0,29469,39,29429,491,20,7,55,0,0,34,0,33662,11,41,41,41,0,41,0,0,28,55,0,12,1,58,58,58,22,36,0,0,6,24,0,0,22,22,0,0,0,50,83,83,45,45,70,70,0,0,198,12,186,3,1,6,9,0,1,0,0,0,186,0,11,0,0,0,0,0,93.94
1480557720,3.25,23.74,1259,1260,26681,26682,1428,1428,0,0,29368,31,29339,489,20,7,59,0,0,27,0,33457,10,34,34,34,0,34,0,0,24,43,13,4,0,63,63,63,18,45,1,1,5,8,0,0,34,18,0,0,0,65.38,100,100,34,34,66,66,0,0,200,25,175,3,1,6,54,1,6,0,0,0,175,0,18,0,0,0,0,0,87.5
1480557780,4.2,24.4,1276,1276,26475,26471,1388,1388,0,0,29139,35,29100,485,21,7,60,0,0,30,0,33288,9,25,25,25,0,25,0,0,27,53,8,22,0,63,63,63,21,42,1,1,6,8,0,0,33,20,0,0,1,61.11,79,79,33,33,81,81,0,0,193,17,176,3,1,6,32,0,1,0,0,0,176,0,16,0,0,0,0,0,91.19
1480557840,4.22,24.29,1299,1299,26615,26621,1410,1410,0,0,29324,42,29288,488,21,7,63,0,0,32,0,33447,16,27,27,27,0,27,0,0,27,36,1,31,0,54,54,54,24,30,0,0,6,9,1,0,22,23,0,0,0,47.83,73,73,32,32,62,62,0,0,167,12,155,2,1,6,22,0,3,0,0,0,155,0,9,0,0,0,0,0,92.81
1480557900,3.48,24.34,1251,1251,26251,26244,1369,1369,0,0,28871,29,28835,481,20,7,59,0,0,23,0,32943,11,28,28,28,0,28,0,0,29,37,4,,0,46,46,46,24,22,0,0,6,10,1,0,17,22,0,0,0,42.5,71,71,36,36,62,61,0,0,169,8,160,2,1,6,10,0,2,0,0,0,160,0,6,0,0,0,0,0,95.24
1480557960,3.09,24.3,1291,1291,26104,26112,1328,1328,0,0,28723,38,28693,478,21,7,56,4,0,26,0,32746,12,28,28,28,0,28,0,0,37,77,3,49,0,48,48,48,26,22,0,0,5,18,0,0,14,25,1,0,0,35,77,77,31,31,72,73,0,0,180,8,173,3,1,5,9,1,0,0,0,0,173,0,7,0,0,0,0,0,95.58
1480558020,3.7,23.62,1280,1280,26004,26002,1256,1256,0,0,28540,43,28495,475,21,7,67,6,0,32,0,32573,15,27,27,27,0,27,0,0,39,81,3,68,0,55,55,55,26,29,0,0,8,47,0,0,18,26,0,0,0,40.91,64,64,33,33,42,42,0,0,139,6,133,2,1,6,55,2,1,0,0,0,133,0,3,0,0,0,0,0,95.68
1480558080,2.62,23.07,1260,1260,25907,25906,1340,1340,0,0,28507,40,28466,475,21,7,60,2,0,32,0,32551,12,26,26,26,0,26,0,0,22,31,0,29,0,44,44,44,23,21,0,0,6,9,1,0,15,21,0,0,0,40.54,66,66,34,34,67,67,0,0,167,7,160,2,1,6,9,0,1,0,0,0,160,0,6,0,0,0,0,0,95.81
